id,translations,created_at,language_code,base_translations,keys,language_iso_code
8020a187-842a-4806-aef9-9b650d0df2ed,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-13 12:57:06.28,english (united kingdom),"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]","en-GB
"
e8448795-eb43-4722-aff1-754b5a0695d9,"{""upload_qr"": ""QR কোড আপলোড করুন"", ""enter_code"": ""কোড লিখুন"", ""state_label"": ""রাজ্য"", ""accept_terms"": ""শর্তাবলী মেনে "", ""country_label"": ""দেশ"", ""language_label"": ""ভাষা"", ""continue_button"": ""চালিয়ে যান"", ""welcome_heading"": ""CONNECTA-  কোড লিখুন কোড লিখুন"", ""welcome_subtitle"": ""আপনার QR কোড আপলোড করুন অথবা রেফারেল কোড লিখুন"", ""terms_and_conditions"": ""কোড লিখুন""}",2025-07-13 12:57:05.909,bangla,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]","bn-BD
"
58f56eac-72c1-4e89-bf1a-07459011c9e0,"{""upload_qr"": ""QR ಕೋಡ್ ಅಪ್‌ಲೋಡ್ ಮಾಡಿ"", ""enter_code"": ""ಕೋಡ್ ನಮೂದಿಸಿ"", ""state_label"": ""ರಾಜ್ಯ"", ""accept_terms"": ""ನಾನು ನಿಯಮಗಳನ್ನು ಮತ್ತು ಶರತ್ತುಗಳನ್ನು ಒಪ್ಪಿಕೊಳ್ಳುತ್ತೇನೆ"", ""country_label"": ""ದೇಶ"", ""language_label"": ""ಭಾಷೆ"", ""continue_button"": ""ಮುಂದುವರಿಸಿ"", ""welcome_heading"": ""CONNECTA ಗೆ ಸ್ವಾಗತ"", ""welcome_subtitle"": ""ದಯವಿಟ್ಟು ನಿಮ್ಮ QR ಕೋಡ್ ಅನ್ನು ಅಪ್‌ಲೋಡ್ ಮಾಡಿ ಅಥವಾ ರೆಫರಲ್ ಕೋಡ್ ಅನ್ನು ನಮೂದಿಸಿ"", ""terms_and_conditions"": ""ನಿಯಮಗಳು ಮತ್ತು ಷರತ್ತುಗಳು""}",2025-07-14 12:51:25.33,kannada,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",kn
e6b44b72-cd62-460c-8aae-28bcc75c4b0f,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:22.538,albanian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",sq
ec6a0034-4c35-47aa-80fc-ff206ac1cf7e,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:22.738,armenian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",hy
5c444a05-c3f2-4935-b966-dcd66913ac47,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:22.847,azerbaijani,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",az
5e3d38d5-b31c-4816-b763-0f8d32a91b07,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.026,bengali,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",bn
d83ac501-e189-4d91-986e-c9d137d7a80a,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.124,bulgarian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",bg
7578e633-3796-4baf-af3b-054e18a87549,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.287,catalan,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ca
730420c4-9b7f-4938-9623-b3162bbb3c3d,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.449,chinese_simplified,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",zh-CN
57aa1099-b737-4f5d-8f4d-c7ca9d220718,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.547,chinese_traditional,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",zh-TW
ae65ac95-1984-4cdb-bd8a-e463f33811de,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.618,croatian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",hr
bfe55a51-5573-4f22-b978-470d0a28e3f0,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.683,czech,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",cs
274a9fe2-2834-4870-a771-3791c84a3379,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:23.829,dutch,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",nl
e08e9f9f-c8a6-48bb-9a9b-0ba62e22be2d,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-13 12:57:05.99,english,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",en
85d35275-5327-4963-bf5d-6981e19e9952,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-13 12:57:06.608,filipino,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",tl
39cd4881-6408-4301-af73-f75c013120ed,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.084,finnish,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",fi
ae133435-d47f-4890-9ec6-e329c049d349,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.151,french,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",fr
c3a862cc-8e41-434c-aae1-5d2183667a01,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.374,galician,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",gl
9bd07900-0a17-42b4-bd70-273aa2ec379b,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.442,georgian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",ka
588fb687-892c-4ae7-9c69-1e07a54fae66,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.513,german,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",de
3b56d9f5-f0e5-4c95-8252-d17b7280bfc0,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.596,greek,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",el
ee2b5de1-c36f-428e-8751-f71945745937,"{""upload_qr"": ""QR કોડ અપલોડ કરો"", ""enter_code"": ""કોડ દાખલ કરો"", ""state_label"": ""રાજ્ય"", ""accept_terms"": ""હું નિયમો અને શરતો સ્વીકારું છું"", ""country_label"": ""દેશ"", ""language_label"": ""ભાષા"", ""continue_button"": ""ચાલુ રાખો"", ""welcome_heading"": ""CONNECTA માં આપનું સ્વાગત છે"", ""welcome_subtitle"": ""કૃપા કરીને તમારો QR કોડ અપલોડ કરો અથવા રેફરલ કોડ દાખલ કરો"", ""terms_and_conditions"": ""નિયમો અને શરતો""}",2025-07-14 12:51:24.669,gujarati,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",gu
198c782f-c612-4342-b512-b22d5b0600dd,"{""upload_qr"": ""क्यूआर कोड अपलोड करें"", ""enter_code"": ""कोड दर्ज करें"", ""state_label"": ""राज्य"", ""accept_terms"": ""मैं नियम और शर्तें स्वीकार करता हूँ"", ""country_label"": ""देश"", ""language_label"": ""भाषा"", ""continue_button"": ""जारी रखें"", ""welcome_heading"": ""CONNECTA में आपका स्वागत है"", ""welcome_subtitle"": ""कृपया अपना क्यूआर कोड अपलोड करें या रेफरल कोड दर्ज करें"", ""terms_and_conditions"": ""नियम और शर्तें""}",2025-07-14 12:51:24.838,hindi,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",hi
c2ba59a6-49af-47b9-a753-ffeb9874797b,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:24.921,hungarian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",hu
4a36c91d-ff51-470d-8169-a27f55fb1fbb,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25,icelandic,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",is
69dd35a4-7ef2-4561-8345-8934c32da1b4,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.065,indonesian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",id
80cd0597-f724-4772-80e3-d9ac43e9310c,"{""upload_qr"": """", ""enter_code"": """", ""state_label"": """", ""accept_terms"": """", ""country_label"": """", ""language_label"": """", ""continue_button"": """", ""welcome_heading"": """", ""welcome_subtitle"": """", ""terms_and_conditions"": """"}",2025-07-14 12:51:25.164,italian,"{""upload_qr"": ""Upload QR Code"", ""enter_code"": ""Enter Referral Code"", ""state_label"": ""Select State"", ""accept_terms"": ""I accept the terms and conditions"", ""country_label"": ""Select Country"", ""language_label"": ""Select Language"", ""continue_button"": ""Continue"", ""welcome_heading"": ""Welcome to CONNECTA"", ""welcome_subtitle"": ""Please upload your QR code or enter the referral code"", ""terms_and_conditions"": ""Terms and Conditions""}","[""welcome_heading"", ""welcome_subtitle"", ""upload_qr"", ""enter_code"", ""continue_button"", ""accept_terms"", ""terms_and_conditions"", ""language_label"", ""country_label"", ""state_label""]",it
